Dataset;Trigger;WindowSize;PoolSize;CandidatePool;Split;SplitStartDate;SplitEndDate;DiscoveryOccurrences;Occurrences;AverageBestHit;WindowsAtLeast2;RateAtLeast2;WindowsAtLeast3;RateAtLeast3;WindowsAtLeast4;RateAtLeast4;WindowsAtLeast5;RateAtLeast5;WindowsAtLeast6;RateAtLeast6;RandomAverageBestHit;RandomRateAtLeast2;RandomRateAtLeast3;RandomRateAtLeast4;RandomRateAtLeast5;RandomRateAtLeast6;LiftAtLeast2PctPoints;LiftAtLeast3PctPoints;LiftAtLeast4PctPoints;LiftAtLeast5PctPoints;LiftAtLeast6PctPoints
OVERALL;87;9;13;09,24,28,30,34,36,44,51,57,62,67,68,69;TEST;2022-03-12;2026-08-04;185;47;2.170213;40;85.106383;13;27.659574;2;4.255319;0;0.0;0;0.0;2.205532;87.53617;29.46383;3.425532;0.13617;0.0;-2.429787;-1.804256;0.829787;-0.13617;0.0
OVERALL;88;9;13;01,07,11,17,42,47,51,61,64,70,81,82,86;DISCOVERY;1997-12-03;2016-08-25;191;191;2.445026;184;96.335079;76;39.790576;13;6.806283;3;1.570681;0;0.0;2.194461;87.508901;28.706806;3.075393;0.156021;0.004188;8.826178;11.08377;3.73089;1.41466;-0.004188
OVERALL;88;9;13;01,07,11,17,42,47,51,61,64,70,81,82,86;VALIDATION;2016-08-27;2022-03-10;191;52;2.288462;47;90.384615;18;34.615385;2;3.846154;0;0.0;0;0.0;2.200385;87.7;29.211539;3.007692;0.130769;0.003846;2.684615;5.403846;0.838462;-0.130769;-0.003846
OVERALL;88;9;13;01,07,11,17,42,47,51,61,64,70,81,82,86;TEST;2022-03-12;2026-08-04;191;54;2.166667;46;85.185185;15;27.777778;2;3.703704;0;0.0;0;0.0;2.199704;87.496296;29.17037;3.177778;0.12963;0.011111;-2.311111;-1.392592;0.525926;-0.12963;-0.011111
OVERALL;89;9;13;04,12,16,32,33,40,42,51,62,63,71,75,85;DISCOVERY;1997-12-03;2016-08-25;163;163;2.435583;151;92.638037;68;41.717791;15;9.202454;0;0.0;0;0.0;2.195301;87.628221;28.715337;3.038037;0.157055;0.0;5.009816;13.002454;6.164417;-0.157055;0.0
OVERALL;89;9;13;04,12,16,32,33,40,42,51,62,63,71,75,85;VALIDATION;2016-08-27;2022-03-10;163;61;2.377049;54;88.52459;27;44.262295;3;4.918033;0;0.0;0;0.0;2.199213;87.537705;29.091803;3.183607;0.137705;0.003279;0.986885;15.170492;1.734426;-0.137705;-0.003279
OVERALL;89;9;13;04,12,16,32,33,40,42,51,62,63,71,75,85;TEST;2022-03-12;2026-08-04;163;51;2.215686;47;92.156863;15;29.411765;0;0.0;0;0.0;0;0.0;2.19651;87.533333;28.945098;3.039216;0.137255;0.011765;4.62353;0.466667;-3.039216;-0.137255;-0.011765
OVERALL;90;9;13;04,08,15,16,22,24,29,36,44,46,52,54,84;DISCOVERY;1997-12-03;2016-08-25;196;196;2.321429;176;89.795918;75;38.265306;8;4.081633;0;0.0;0;0.0;2.195398;87.279592;28.983673;3.128571;0.152041;0.002041;2.516326;9.281633;0.953062;-0.152041;-0.002041
OVERALL;90;9;13;04,08,15,16,22,24,29,36,44,46,52,54,84;VALIDATION;2016-08-27;2022-03-10;196;51;2.196078;46;90.196078;13;25.490196;2;3.921569;0;0.0;0;0.0;2.208118;88.12549;29.329412;3.2;0.176471;0.0;2.070588;-3.839216;0.721569;-0.176471;0.0
OVERALL;90;9;13;04,08,15,16,22,24,29,36,44,46,52,54,84;TEST;2022-03-12;2026-08-04;196;53;2.037736;42;79.245283;12;22.641509;1;1.886792;0;0.0;0;0.0;2.190189;87.354717;28.467925;3.086792;0.116981;0.007547;-8.109434;-5.826416;-1.2;-0.116981;-0.007547
